date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,relative_humidity_2m_mean,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum
2022-01-01,8.6,0.4,4.6,6.2,-3.3,0.0,0.0,0.0,0.0,81,10.3,16.9,3.61
2022-01-02,11.4,0.1,4.8,7.8,-3.3,0.0,0.0,0.0,0.0,76,9.7,23.8,12.49
2022-01-03,13.7,-1.1,5.4,12.0,-4.2,0.0,0.0,0.0,0.0,81,10.3,15.8,12.36
2022-01-04,12.3,1.3,7.5,8.8,-1.8,0.0,0.0,0.0,0.0,82,19.1,36.4,8.33
2022-01-05,12.9,6.4,9.8,11.9,3.0,6.5,6.5,0.0,8.0,85,19.1,36.7,3.38
2022-01-06,9.8,4.4,7.2,6.0,0.6,0.0,0.0,0.0,0.0,69,18.4,38.5,6.66
2022-01-07,10.2,1.2,6.1,7.5,-2.2,0.0,0.0,0.0,0.0,69,11.0,23.8,7.51
2022-01-08,10.2,2.0,6.6,7.3,-1.1,0.0,0.0,0.0,0.0,70,8.7,20.2,7.6
2022-01-09,6.6,4.1,5.4,4.4,1.3,5.0,5.0,0.0,14.0,83,7.9,16.6,3.51
2022-01-10,8.6,2.6,5.9,6.0,-0.2,1.2,1.2,0.0,5.0,80,15.7,29.2,3.44
2022-01-11,7.3,-0.8,3.9,1.9,-4.9,0.1,0.1,0.0,1.0,64,18.3,38.5,13.23
2022-01-12,7.6,-3.8,1.7,3.8,-8.1,0.0,0.0,0.0,0.0,71,9.0,23.4,13.26
2022-01-13,5.8,-1.5,2.4,0.5,-5.1,0.0,0.0,0.0,0.0,69,20.8,42.8,9.63
2022-01-14,6.6,-4.1,1.8,2.6,-8.1,0.8,0.8,0.0,6.0,75,10.0,24.5,10.16
2022-01-15,11.7,-1.2,5.0,8.6,-4.7,0.0,0.0,0.0,0.0,80,11.1,25.2,12.24
2022-01-16,13.0,3.7,7.6,9.9,0.9,0.0,0.0,0.0,0.0,70,14.1,26.6,12.01
2022-01-17,12.1,5.3,7.8,9.7,2.7,0.0,0.0,0.0,0.0,76,8.5,20.2,7.2
2022-01-18,11.6,3.5,6.9,8.9,0.6,0.0,0.0,0.0,0.0,77,12.6,24.1,12.73
2022-01-19,14.6,2.2,7.3,11.8,-0.7,0.0,0.0,0.0,0.0,82,14.4,30.6,12.68
2022-01-20,10.5,3.0,6.1,7.1,-1.3,0.0,0.0,0.0,0.0,73,15.0,31.3,8.17
2022-01-21,10.6,2.8,6.4,6.2,-1.3,0.1,0.1,0.0,1.0,66,20.2,40.3,11.16
2022-01-22,10.1,7.2,8.3,7.9,3.5,12.3,12.3,0.0,20.0,90,14.2,25.6,2.85
2022-01-23,12.2,8.4,9.8,10.0,5.8,12.7,12.7,0.0,22.0,95,16.6,31.7,2.11
2022-01-24,9.4,6.0,7.6,7.0,2.9,5.6,5.6,0.0,10.0,82,15.1,32.8,4.83
2022-01-25,8.9,4.3,6.2,6.2,1.9,3.7,3.7,0.0,12.0,80,8.4,20.2,4.29
2022-01-26,7.4,4.5,6.2,5.2,1.7,14.6,14.6,0.0,21.0,93,14.1,28.4,2.41
2022-01-27,7.8,4.8,6.7,4.8,1.2,7.8,7.8,0.0,21.0,90,17.8,36.0,2.26
2022-01-28,4.5,1.2,3.3,0.7,-2.5,12.2,9.9,1.61,24.0,93,14.6,29.2,2.53
2022-01-29,4.8,0.9,2.3,0.9,-2.8,11.7,5.6,4.27,23.0,92,16.5,32.0,3.72
2022-01-30,5.8,-2.0,2.2,1.3,-5.8,1.4,1.1,0.21,9.0,81,18.8,36.7,7.9
2022-01-31,8.5,-3.5,2.7,5.7,-7.5,0.0,0.0,0.0,0.0,74,8.4,17.6,13.36
2022-02-01,6.7,3.2,4.7,3.7,-0.4,0.6,0.6,0.0,5.0,65,12.2,26.3,4.38
2022-02-02,3.3,1.1,2.1,-0.6,-2.7,8.2,6.8,0.98,23.0,94,14.3,28.4,1.9
2022-02-03,4.8,1.0,2.8,1.6,-2.6,5.1,4.8,0.21,20.0,94,13.1,26.6,2.36
2022-02-04,8.3,0.2,3.6,4.4,-3.3,0.0,0.0,0.0,0.0,80,15.6,31.7,9.8
2022-02-05,7.8,-0.8,2.8,3.4,-4.7,0.0,0.0,0.0,0.0,72,15.4,33.1,13.08
2022-02-06,6.9,-3.2,2.4,3.5,-7.0,0.2,0.2,0.0,2.0,68,14.0,27.0,12.37
2022-02-07,4.9,1.5,3.5,2.2,-2.0,22.5,22.1,0.28,22.0,91,16.5,34.2,1.33
2022-02-08,8.1,2.0,4.8,5.2,-1.5,0.8,0.8,0.0,5.0,85,16.0,33.1,4.48
2022-02-09,4.8,1.9,3.6,2.3,-1.0,6.8,6.7,0.07,17.0,89,9.4,16.6,2.11
2022-02-10,7.7,3.2,5.1,4.8,0.9,0.3,0.3,0.0,3.0,84,9.4,21.6,6.29
2022-02-11,7.6,4.3,5.9,4.8,0.9,8.6,8.6,0.0,21.0,88,17.4,32.8,2.34
2022-02-12,8.9,5.2,6.8,7.0,1.9,3.1,3.1,0.0,9.0,87,13.0,23.4,3.77
2022-02-13,8.5,5.0,6.7,5.5,2.7,3.3,3.3,0.0,14.0,88,11.2,24.5,4.4
2022-02-14,11.4,1.0,6.3,8.1,-1.9,0.0,0.0,0.0,0.0,77,13.7,31.0,15.23
2022-02-15,8.5,2.0,5.2,5.9,-0.9,0.5,0.5,0.0,5.0,82,12.2,25.2,6.38
2022-02-16,9.4,1.6,5.3,6.2,-2.0,0.0,0.0,0.0,0.0,72,16.8,31.7,7.02
2022-02-17,4.3,1.1,2.7,-0.3,-2.8,8.5,5.0,2.45,19.0,80,20.5,40.3,3.76
2022-02-18,6.2,1.2,3.8,2.9,-2.5,6.1,6.1,0.0,21.0,93,14.4,27.4,2.61
2022-02-19,6.9,1.6,3.9,1.3,-2.8,1.8,1.8,0.0,7.0,77,22.6,47.2,7.75
2022-02-20,4.9,-1.4,1.8,-0.1,-6.4,0.0,0.0,0.0,0.0,51,16.5,36.4,14.19
2022-02-21,8.2,-3.8,2.8,5.8,-7.9,0.0,0.0,0.0,0.0,57,10.7,22.0,15.99
2022-02-22,6.7,-1.1,3.4,3.4,-4.5,3.5,2.6,0.63,8.0,74,9.0,15.8,4.26
2022-02-23,6.4,0.2,3.1,2.2,-4.0,7.1,1.9,3.64,8.0,76,15.0,32.8,8.36
2022-02-24,9.4,-3.9,2.5,6.2,-7.5,0.0,0.0,0.0,0.0,70,9.8,24.5,18.57
2022-02-25,11.2,-0.8,5.1,8.9,-4.4,0.0,0.0,0.0,0.0,75,15.8,29.5,18.75
2022-02-26,16.8,2.8,9.1,14.4,-0.2,0.0,0.0,0.0,0.0,73,11.9,27.4,17.96
2022-02-27,13.9,2.5,8.2,12.0,-0.5,0.0,0.0,0.0,0.0,73,18.2,33.5,18.75
2022-02-28,21.4,8.2,13.5,21.8,5.3,0.0,0.0,0.0,0.0,77,14.8,33.1,16.53
2022-03-01,19.3,7.9,14.1,17.4,5.5,4.6,4.6,0.0,11.0,77,20.0,36.7,14.56
2022-03-02,16.2,5.1,10.0,14.3,3.2,0.3,0.3,0.0,2.0,73,10.9,25.6,18.95
2022-03-03,19.1,6.4,12.1,19.3,4.2,0.0,0.0,0.0,0.0,75,12.9,23.8,18.54
2022-03-04,20.2,10.8,14.2,20.1,9.6,12.9,12.9,0.0,9.0,82,14.6,31.0,15.86
2022-03-05,18.0,6.1,12.2,16.3,2.4,0.0,0.0,0.0,0.0,67,15.4,31.7,19.4
2022-03-06,9.8,5.4,7.4,5.5,1.7,3.3,3.3,0.0,7.0,66,16.3,34.9,5.45
2022-03-07,12.9,3.3,7.3,10.7,0.2,5.5,5.5,0.0,11.0,77,10.3,25.2,14.88
2022-03-08,17.9,4.7,10.5,16.5,1.8,0.0,0.0,0.0,0.0,70,12.4,25.6,20.06
2022-03-09,18.9,6.2,12.3,18.0,3.1,0.0,0.0,0.0,0.0,63,18.4,33.5,20.2
2022-03-10,21.2,9.9,14.6,20.5,7.8,0.0,0.0,0.0,0.0,80,16.3,34.2,13.4
2022-03-11,25.4,12.8,17.5,26.8,11.6,0.0,0.0,0.0,0.0,76,11.6,23.0,18.9
2022-03-12,25.4,13.8,19.0,25.9,13.7,0.0,0.0,0.0,0.0,77,16.8,33.1,20.11
2022-03-13,26.1,17.0,20.6,28.2,16.6,3.3,3.3,0.0,4.0,75,17.0,31.3,14.89
2022-03-14,28.0,13.4,18.9,31.2,11.8,1.6,1.6,0.0,2.0,81,19.2,47.9,14.7
2022-03-15,18.9,9.1,14.2,18.2,7.6,0.0,0.0,0.0,0.0,73,13.8,31.3,20.03
2022-03-16,27.0,12.9,19.6,29.4,12.3,0.0,0.0,0.0,0.0,79,13.8,27.0,19.57
2022-03-17,21.4,9.4,17.4,24.1,4.6,29.5,29.5,0.0,17.0,89,27.0,54.0,3.82
2022-03-18,13.2,8.2,10.0,11.3,4.5,0.1,0.1,0.0,1.0,79,25.6,55.4,10.29
2022-03-19,14.4,7.0,10.9,12.7,3.5,0.8,0.8,0.0,4.0,76,17.4,35.6,6.61
2022-03-20,9.6,6.2,7.9,6.1,3.3,13.6,13.6,0.0,23.0,88,20.3,38.5,3.16
2022-03-21,9.9,7.5,8.6,6.4,4.1,37.2,37.2,0.0,24.0,92,23.5,52.2,2.82
2022-03-22,9.8,6.7,7.7,6.8,3.3,14.7,14.7,0.0,21.0,87,21.9,42.8,3.81
2022-03-23,14.4,5.9,9.4,12.2,3.3,0.1,0.1,0.0,1.0,75,11.6,23.0,14.37
2022-03-24,19.6,6.2,12.7,18.1,3.9,0.0,0.0,0.0,0.0,73,21.8,41.4,21.55
2022-03-25,22.4,14.1,17.5,22.4,12.0,31.5,31.5,0.0,18.0,87,19.2,43.9,6.86
2022-03-26,16.7,12.5,14.4,15.0,9.7,1.3,1.3,0.0,4.0,72,24.1,48.2,12.35
2022-03-27,16.1,10.4,13.2,14.1,7.8,0.2,0.2,0.0,2.0,72,15.5,31.0,6.48
2022-03-28,13.5,8.5,10.5,10.9,5.9,1.1,1.1,0.0,7.0,76,13.0,29.5,11.83
2022-03-29,18.4,7.7,12.7,17.8,5.1,0.0,0.0,0.0,0.0,74,17.8,33.1,22.06
2022-03-30,23.9,12.4,17.4,25.5,10.9,0.7,0.7,0.0,2.0,77,16.3,29.9,13.65
2022-03-31,13.7,8.9,11.5,12.0,6.1,13.2,13.2,0.0,13.0,86,19.5,39.2,3.98
2022-04-01,11.8,6.6,9.2,8.3,2.4,0.0,0.0,0.0,0.0,63,15.2,32.4,8.23
2022-04-02,14.6,3.5,8.8,12.7,0.7,0.0,0.0,0.0,0.0,71,10.3,25.9,20.52
2022-04-03,16.6,3.2,9.9,15.9,0.7,0.0,0.0,0.0,0.0,70,13.9,25.2,23.23
2022-04-04,16.6,4.4,11.1,15.3,1.5,0.0,0.0,0.0,0.0,71,16.3,30.2,22.39
2022-04-05,16.2,10.1,12.4,14.9,7.9,0.0,0.0,0.0,0.0,70,12.2,27.0,5.75
2022-04-06,24.0,8.9,15.6,25.5,7.0,0.0,0.0,0.0,0.0,71,12.2,27.0,22.23
2022-04-07,25.5,11.2,17.7,27.8,10.1,0.0,0.0,0.0,0.0,68,11.1,23.0,23.08
2022-04-08,26.9,13.2,19.2,26.4,11.9,0.0,0.0,0.0,0.0,58,13.3,23.8,23.36
2022-04-09,27.0,13.2,19.4,26.8,10.9,0.0,0.0,0.0,0.0,55,17.4,31.7,23.82
2022-04-10,26.7,15.1,20.4,27.9,14.9,0.2,0.2,0.0,1.0,73,14.5,30.6,16.29
2022-04-11,30.5,17.0,23.1,32.6,16.8,0.0,0.0,0.0,0.0,65,14.6,25.9,22.63
2022-04-12,31.5,19.0,24.5,34.2,20.3,0.0,0.0,0.0,0.0,68,19.2,38.5,20.69
2022-04-13,20.1,13.0,16.1,20.8,10.3,48.6,48.6,0.0,13.0,89,29.3,58.0,2.98
2022-04-14,17.5,11.9,14.7,15.1,8.4,2.9,2.9,0.0,6.0,85,29.3,55.4,8.76
2022-04-15,17.7,12.8,14.4,14.8,10.3,0.0,0.0,0.0,0.0,72,20.5,41.8,8.95
2022-04-16,16.9,10.6,13.3,14.5,8.1,0.0,0.0,0.0,0.0,56,12.3,28.4,14.91
2022-04-17,18.4,7.3,13.2,17.3,5.2,0.0,0.0,0.0,0.0,61,13.4,29.9,23.1
2022-04-18,20.0,12.1,15.3,19.9,11.1,0.0,0.0,0.0,0.0,66,10.2,24.5,12.79
2022-04-19,22.5,9.9,16.4,21.7,8.4,0.2,0.2,0.0,2.0,71,11.5,25.6,19.84
2022-04-20,24.2,12.4,18.3,24.6,11.6,0.2,0.2,0.0,1.0,67,16.5,30.2,22.97
2022-04-21,25.3,14.0,19.2,26.0,13.7,4.1,4.1,0.0,6.0,72,15.3,32.0,23.69
2022-04-22,27.7,15.9,21.5,29.5,16.0,5.0,5.0,0.0,6.0,75,11.3,24.8,16.77
2022-04-23,21.9,15.6,19.0,23.7,16.6,25.6,25.6,0.0,16.0,93,16.1,33.1,7.02
2022-04-24,24.1,13.4,18.2,26.2,13.8,0.0,0.0,0.0,0.0,88,16.8,31.7,19.05
2022-04-25,29.1,18.0,23.2,33.0,19.0,2.8,2.8,0.0,8.0,86,18.2,40.7,16.44
2022-04-26,24.0,17.6,21.5,26.3,18.2,34.1,34.1,0.0,16.0,88,16.6,33.5,8.56
2022-04-27,22.0,14.4,17.7,22.1,12.1,0.1,0.1,0.0,1.0,73,16.1,34.9,17.8
2022-04-28,21.1,13.9,17.3,21.5,12.1,17.0,17.0,0.0,10.0,80,17.3,32.8,16.36
2022-04-29,17.8,12.9,15.3,16.1,10.9,3.6,3.6,0.0,5.0,75,23.4,44.3,13.63
2022-04-30,17.0,12.4,14.6,15.7,11.0,0.4,0.4,0.0,2.0,74,12.6,25.6,8.19
2022-05-01,18.9,10.4,14.5,17.6,9.6,0.0,0.0,0.0,0.0,74,11.2,25.2,15.93
2022-05-02,22.8,11.0,17.2,23.0,10.2,0.0,0.0,0.0,0.0,67,9.7,23.4,24.57
2022-05-03,25.4,13.1,19.2,25.9,12.0,0.0,0.0,0.0,0.0,61,13.9,24.8,24.99
2022-05-04,25.4,14.5,19.3,25.5,12.4,0.0,0.0,0.0,0.0,53,15.3,29.9,25.86
2022-05-05,26.0,13.5,19.3,27.2,11.9,0.0,0.0,0.0,0.0,68,17.3,36.4,26.05
2022-05-06,28.6,16.1,21.5,30.8,16.7,0.0,0.0,0.0,0.0,75,15.0,27.0,25.65
2022-05-07,26.4,17.0,21.0,29.4,18.0,0.0,0.0,0.0,0.0,82,16.6,35.3,21.65
2022-05-08,23.5,17.0,19.7,24.9,15.9,0.0,0.0,0.0,0.0,74,14.0,31.3,19.8
2022-05-09,20.1,14.9,17.1,18.7,13.9,1.5,1.5,0.0,2.0,70,15.6,29.5,6.86
2022-05-10,21.8,15.6,18.1,21.9,15.0,4.3,4.3,0.0,8.0,83,15.6,33.5,10.38
2022-05-11,23.5,17.1,19.4,24.4,17.5,1.9,1.9,0.0,5.0,83,14.6,31.7,12.8
2022-05-12,21.0,17.0,18.7,22.6,18.3,10.0,10.0,0.0,19.0,91,10.6,20.9,6.45
2022-05-13,18.0,13.2,16.4,17.9,12.4,17.3,17.3,0.0,16.0,89,15.1,31.7,5.27
2022-05-14,23.5,11.5,16.6,24.3,10.5,2.3,2.3,0.0,5.0,72,14.7,33.1,21.91
2022-05-15,19.2,12.9,15.8,18.4,12.6,1.1,1.1,0.0,5.0,69,11.0,26.3,16.07
2022-05-16,23.9,13.9,18.3,24.7,12.3,0.0,0.0,0.0,0.0,62,10.9,24.5,23.68
2022-05-17,26.0,14.2,20.1,27.0,13.5,0.0,0.0,0.0,0.0,59,14.4,25.6,25.77
2022-05-18,25.0,14.7,20.1,23.9,13.2,0.0,0.0,0.0,0.0,49,15.0,27.4,19.91
2022-05-19,22.1,16.9,19.7,22.8,15.5,0.8,0.8,0.0,3.0,66,13.0,25.9,8.53
2022-05-20,20.5,17.2,18.9,22.9,19.2,5.9,5.9,0.0,18.0,91,9.0,19.8,4.98
2022-05-21,24.5,15.2,19.5,26.6,16.5,0.5,0.5,0.0,5.0,82,11.8,24.1,18.94
2022-05-22,26.6,16.3,21.4,28.8,17.4,0.0,0.0,0.0,0.0,72,15.3,31.0,22.99
2022-05-23,23.0,17.6,19.9,22.6,18.2,1.5,1.5,0.0,3.0,78,19.3,39.2,11.85
2022-05-24,24.8,17.2,20.6,26.9,17.4,1.2,1.2,0.0,8.0,81,16.4,34.6,17.02
2022-05-25,25.6,17.1,21.2,27.9,18.8,0.9,0.9,0.0,6.0,82,13.0,23.4,17.91
2022-05-26,24.2,18.4,20.3,26.3,20.2,2.3,2.3,0.0,4.0,85,10.0,23.0,13.4
2022-05-27,27.9,17.1,22.8,30.7,19.2,0.6,0.6,0.0,4.0,76,13.2,25.2,21.08
2022-05-28,24.8,20.0,21.8,25.6,21.4,3.7,3.7,0.0,9.0,80,16.0,33.8,9.3
2022-05-29,24.4,19.8,21.9,28.9,22.4,45.3,45.3,0.0,19.0,96,9.0,21.2,5.64
2022-05-30,28.6,21.5,24.5,33.7,23.6,2.5,2.5,0.0,8.0,86,12.8,29.5,16.99
2022-05-31,26.8,18.0,22.5,27.5,18.4,2.1,2.1,0.0,2.0,66,16.4,35.3,23.92
2022-06-01,30.1,20.6,24.0,35.0,22.5,4.7,4.7,0.0,10.0,89,12.2,25.9,14.71
2022-06-02,28.3,21.4,24.5,31.8,24.4,0.0,0.0,0.0,0.0,85,18.2,37.4,20.7
2022-06-03,28.5,20.9,24.1,32.1,23.3,0.3,0.3,0.0,3.0,86,18.6,38.5,15.1
2022-06-04,29.2,22.3,25.5,34.1,25.4,6.7,6.7,0.0,9.0,90,14.3,31.0,14.62
2022-06-05,26.0,21.5,24.3,30.6,24.7,52.5,52.5,0.0,16.0,93,18.8,37.4,4.02
2022-06-06,30.1,18.7,24.6,34.7,20.9,0.0,0.0,0.0,0.0,78,14.3,25.6,24.59
2022-06-07,27.5,20.6,24.2,30.0,22.5,0.0,0.0,0.0,0.0,76,14.4,31.7,23.56
2022-06-08,27.2,18.8,22.7,30.8,20.7,0.0,0.0,0.0,0.0,79,14.8,29.9,24.65
2022-06-09,29.3,20.8,24.5,33.0,23.3,0.0,0.0,0.0,0.0,78,17.2,35.6,24.61
2022-06-10,22.3,19.4,21.2,24.1,20.9,6.8,6.8,0.0,12.0,86,16.7,32.8,5.12
2022-06-11,26.1,19.0,22.0,27.9,20.0,2.1,2.1,0.0,11.0,79,17.9,36.4,19.04
2022-06-12,21.9,19.5,20.6,23.2,21.5,9.8,9.8,0.0,17.0,90,14.8,28.8,5.95
2022-06-13,24.0,20.0,21.4,27.3,22.1,6.8,6.8,0.0,15.0,91,10.0,22.0,7.73
2022-06-14,29.4,18.1,23.3,33.5,20.8,7.3,7.3,0.0,4.0,83,19.0,52.9,22.67
2022-06-15,31.1,20.5,25.6,35.9,23.5,0.3,0.3,0.0,3.0,76,11.4,24.1,24.09
2022-06-16,31.2,21.8,26.6,35.6,25.0,0.0,0.0,0.0,0.0,76,11.4,26.3,22.47
2022-06-17,32.9,21.4,27.5,39.3,24.1,0.0,0.0,0.0,0.0,73,13.0,28.8,24.2
2022-06-18,32.4,23.0,26.9,37.9,27.1,0.0,0.0,0.0,0.0,77,16.3,34.9,26.04
2022-06-19,30.4,23.6,26.0,34.3,27.7,0.3,0.3,0.0,1.0,83,16.4,29.9,11.95
2022-06-20,29.8,23.5,25.8,35.1,28.0,12.4,12.4,0.0,18.0,86,8.7,19.8,13.92
2022-06-21,30.2,23.5,26.5,35.2,28.2,1.5,1.5,0.0,6.0,86,13.1,29.2,20.55
2022-06-22,32.7,24.7,28.7,37.4,29.9,0.4,0.4,0.0,3.0,78,19.6,43.6,22.4
2022-06-23,34.1,26.4,30.2,37.2,30.2,0.0,0.0,0.0,0.0,68,24.7,49.7,19.75
2022-06-24,30.0,24.4,27.7,35.8,29.2,53.6,53.6,0.0,15.0,82,15.8,30.2,7.66
2022-06-25,31.6,23.6,27.6,37.4,26.9,68.0,68.0,0.0,13.0,83,19.5,36.7,19.1
2022-06-26,34.3,26.5,30.4,40.1,30.5,0.0,0.0,0.0,0.0,71,19.1,34.9,21.43
2022-06-27,34.7,27.6,30.9,39.2,30.6,0.3,0.3,0.0,1.0,67,22.9,47.9,23.16
2022-06-28,35.0,27.6,30.9,39.2,30.1,0.0,0.0,0.0,0.0,67,22.6,46.8,22.61
2022-06-29,34.8,25.2,29.6,40.3,30.1,13.2,13.2,0.0,8.0,76,16.9,32.4,18.14
2022-06-30,32.0,25.9,28.2,37.0,30.0,9.0,9.0,0.0,9.0,82,16.7,34.6,14.24
2022-07-01,32.0,25.2,27.6,35.8,29.3,0.9,0.9,0.0,5.0,79,21.8,45.0,14.93
2022-07-02,30.8,24.0,27.4,34.8,28.4,0.6,0.6,0.0,4.0,81,21.5,45.0,24.27
2022-07-03,31.5,24.8,27.9,36.7,29.3,0.0,0.0,0.0,0.0,80,18.1,34.2,23.29
2022-07-04,32.8,24.9,28.5,39.1,29.5,0.0,0.0,0.0,0.0,78,17.9,33.5,24.88
2022-07-05,34.8,26.2,30.7,41.3,31.9,0.9,0.9,0.0,4.0,76,16.1,32.0,23.07
2022-07-06,35.3,27.9,31.6,39.8,32.5,1.4,1.4,0.0,1.0,68,21.2,45.7,23.7
2022-07-07,35.7,27.7,31.0,40.9,32.8,6.1,6.1,0.0,5.0,72,15.1,31.3,22.01
2022-07-08,35.7,27.3,30.7,42.0,33.7,6.0,6.0,0.0,1.0,77,14.2,31.7,23.19
2022-07-09,36.2,27.1,30.8,42.4,33.5,13.6,13.6,0.0,6.0,76,15.7,29.9,21.74
2022-07-10,35.9,26.9,31.5,42.9,33.4,0.8,0.8,0.0,3.0,75,10.3,26.6,22.91
2022-07-11,36.0,27.5,31.8,42.3,32.7,1.5,1.5,0.0,1.0,70,14.9,30.6,21.24
2022-07-12,39.3,29.9,34.1,45.2,36.4,0.0,0.0,0.0,0.0,63,13.7,30.2,23.07
2022-07-13,39.5,30.1,34.6,44.3,36.4,0.0,0.0,0.0,0.0,58,13.0,29.5,24.4
2022-07-14,39.0,28.5,34.2,44.2,35.6,0.0,0.0,0.0,0.0,59,12.2,28.4,24.86
2022-07-15,37.7,29.5,33.4,41.5,33.7,0.1,0.1,0.0,1.0,60,18.1,38.5,21.8
2022-07-16,34.2,28.1,31.1,40.7,35.5,2.0,2.0,0.0,4.0,76,12.1,30.6,15.87
2022-07-17,37.0,27.1,32.1,40.4,32.9,2.9,2.9,0.0,3.0,67,19.9,44.6,21.08
2022-07-18,31.0,26.3,27.8,36.2,31.5,23.3,23.3,0.0,11.0,88,14.2,33.1,13.86
2022-07-19,30.4,25.9,28.1,36.4,32.5,9.0,9.0,0.0,13.0,88,11.0,28.4,13.95
2022-07-20,36.5,27.0,31.7,42.0,33.0,2.5,2.5,0.0,6.0,72,20.2,49.0,23.98
2022-07-21,34.0,26.8,29.2,42.4,32.5,25.0,25.0,0.0,10.0,82,14.2,34.9,15.92
2022-07-22,34.6,25.1,29.2,42.5,30.2,5.2,5.2,0.0,7.0,82,16.1,34.2,21.68
2022-07-23,37.5,26.0,32.0,42.2,32.0,9.3,9.3,0.0,6.0,70,18.8,42.1,25.53
2022-07-24,32.8,25.3,28.6,39.3,30.0,5.2,5.2,0.0,4.0,78,14.0,31.7,20.55
2022-07-25,34.8,26.5,30.0,42.3,32.1,1.8,1.8,0.0,8.0,79,11.2,28.4,21.78
2022-07-26,36.7,26.7,31.0,44.5,33.2,0.5,0.5,0.0,1.0,75,9.4,24.5,24.17
2022-07-27,36.3,25.5,30.2,43.9,31.3,5.0,5.0,0.0,4.0,77,12.6,23.0,23.07
2022-07-28,37.0,25.9,31.1,43.5,32.1,0.0,0.0,0.0,0.0,72,18.2,33.8,25.6
2022-07-29,33.1,26.6,29.9,38.2,31.0,2.6,2.6,0.0,4.0,72,19.4,41.4,23.15
2022-07-30,34.1,26.4,29.1,39.7,32.5,4.6,4.6,0.0,7.0,79,13.3,31.3,19.4
2022-07-31,34.0,25.5,29.5,39.6,31.5,0.4,0.4,0.0,3.0,78,14.8,34.6,22.76
2022-08-01,35.0,26.2,30.4,41.0,32.1,0.5,0.5,0.0,3.0,75,12.0,28.1,21.69
2022-08-02,34.8,27.5,30.9,41.1,33.9,1.9,1.9,0.0,4.0,74,15.9,31.7,22.66
2022-08-03,35.8,27.5,31.4,41.2,33.3,0.4,0.4,0.0,3.0,70,15.9,33.1,24.49
2022-08-04,37.8,27.7,32.3,43.1,32.4,0.0,0.0,0.0,0.0,62,17.4,35.3,25.35
2022-08-05,39.2,28.4,33.2,45.6,32.9,0.5,0.5,0.0,1.0,62,16.1,29.5,24.12
