date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,relative_humidity_2m_mean,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum
2022-08-06,35.3,27.5,30.4,41.3,33.3,8.1,8.1,0.0,4.0,77,15.2,33.1,15.22
2022-08-07,37.8,27.0,32.0,43.1,31.6,0.0,0.0,0.0,0.0,63,18.4,34.6,25.19
2022-08-08,38.0,28.2,32.8,41.3,31.6,0.0,0.0,0.0,0.0,54,18.4,34.9,25.78
2022-08-09,38.5,27.8,32.8,43.4,32.2,0.0,0.0,0.0,0.0,58,16.6,34.6,24.86
2022-08-10,39.5,28.8,33.4,44.5,32.7,0.0,0.0,0.0,0.0,56,14.0,29.2,22.1
2022-08-11,40.2,29.6,34.2,46.0,34.5,0.2,0.2,0.0,2.0,56,10.4,23.4,23.28
2022-08-12,40.3,29.3,34.2,46.8,36.0,0.0,0.0,0.0,0.0,60,13.0,26.6,23.88
2022-08-13,39.9,29.9,33.9,46.2,35.1,0.2,0.2,0.0,1.0,60,14.3,33.8,21.69
2022-08-14,40.5,30.2,34.5,45.9,35.4,0.0,0.0,0.0,0.0,57,15.5,32.0,24.27
2022-08-15,40.0,29.5,34.5,44.7,32.7,0.0,0.0,0.0,0.0,52,16.4,33.1,23.43
2022-08-16,40.2,28.2,32.8,45.9,33.9,4.1,4.1,0.0,4.0,62,16.4,39.2,19.83
2022-08-17,36.5,26.9,30.5,43.2,33.6,5.8,5.8,0.0,6.0,78,14.6,31.0,19.02
2022-08-18,37.8,27.8,32.3,42.1,34.9,0.0,0.0,0.0,0.0,68,16.9,34.6,23.66
2022-08-19,40.0,29.0,34.3,45.2,34.2,0.0,0.0,0.0,0.0,58,16.3,34.6,24.2
2022-08-20,38.8,30.8,34.4,43.3,35.8,0.1,0.1,0.0,1.0,56,14.4,33.1,16.33
2022-08-21,36.7,27.9,31.5,44.4,34.4,2.4,2.4,0.0,5.0,75,16.3,31.0,19.95
2022-08-22,39.1,29.4,33.9,44.3,35.3,0.0,0.0,0.0,0.0,61,13.8,25.2,23.8
2022-08-23,39.5,28.5,33.9,44.7,34.8,4.5,4.5,0.0,2.0,63,17.8,34.6,20.93
2022-08-24,34.3,26.2,29.0,40.4,30.9,16.3,16.3,0.0,9.0,79,16.3,34.2,14.56
2022-08-25,36.0,26.5,30.1,41.6,32.5,2.9,2.9,0.0,7.0,76,9.9,22.0,21.82
2022-08-26,31.2,25.6,27.6,36.8,31.0,18.6,18.6,0.0,11.0,87,17.2,37.1,12.58
2022-08-27,27.4,23.9,25.8,31.8,25.8,3.4,3.4,0.0,10.0,85,15.5,32.4,9.82
2022-08-28,29.5,23.9,26.5,31.9,26.2,0.1,0.1,0.0,1.0,72,19.5,40.3,10.94
2022-08-29,34.2,25.4,29.3,41.2,28.9,0.0,0.0,0.0,0.0,73,12.8,25.2,22.79
2022-08-30,31.5,25.9,28.5,37.7,31.2,7.9,7.9,0.0,7.0,82,17.1,37.1,16.09
2022-08-31,28.0,23.8,25.8,31.0,26.3,0.9,0.9,0.0,7.0,77,16.0,34.9,16.02
2022-09-01,28.9,22.6,25.3,30.6,23.2,0.0,0.0,0.0,0.0,66,19.1,40.0,19.46
2022-09-02,27.3,22.0,24.4,27.9,23.2,2.5,2.5,0.0,3.0,75,23.0,46.8,8.49
2022-09-03,29.9,23.1,25.3,34.1,25.3,28.8,28.8,0.0,17.0,89,19.5,46.8,10.42
2022-09-04,30.1,24.1,26.3,33.8,26.6,6.8,6.8,0.0,21.0,87,26.7,50.0,16.2
2022-09-05,25.5,21.6,23.9,26.5,20.9,5.8,5.8,0.0,13.0,78,33.9,71.6,6.99
2022-09-06,29.4,18.9,24.1,35.4,20.3,0.0,0.0,0.0,0.0,76,12.2,27.0,23.15
2022-09-07,32.9,21.8,26.7,38.9,25.1,0.0,0.0,0.0,0.0,75,10.7,19.4,22.56
2022-09-08,30.4,21.3,25.8,35.2,24.4,0.8,0.8,0.0,5.0,75,12.4,25.2,18.76
2022-09-09,29.4,21.5,24.5,32.3,23.4,0.0,0.0,0.0,0.0,70,11.6,23.8,21.46
2022-09-10,29.0,18.6,23.5,31.8,20.5,0.0,0.0,0.0,0.0,75,13.9,28.8,19.8
2022-09-11,29.6,20.4,24.9,32.0,23.2,0.0,0.0,0.0,0.0,77,9.9,22.3,18.36
2022-09-12,26.0,21.4,23.1,28.7,23.5,14.6,14.6,0.0,11.0,86,13.5,29.9,10.69
2022-09-13,23.9,21.8,22.8,26.5,23.5,23.4,23.4,0.0,20.0,94,23.5,44.3,3.58
2022-09-14,26.0,22.2,23.6,27.7,22.9,64.3,64.3,0.0,23.0,92,38.8,73.4,5.65
2022-09-15,28.2,21.1,23.8,30.2,20.0,14.7,14.7,0.0,8.0,82,41.3,79.6,13.85
2022-09-16,27.9,20.5,24.1,31.2,23.5,0.9,0.9,0.0,5.0,81,12.4,29.9,19.67
2022-09-17,28.5,21.0,24.7,32.0,24.5,1.0,1.0,0.0,5.0,81,12.6,27.0,18.92
2022-09-18,27.5,21.0,24.4,28.9,23.7,0.1,0.1,0.0,1.0,80,19.3,39.2,14.58
2022-09-19,26.8,20.0,23.7,27.9,19.6,0.0,0.0,0.0,0.0,68,20.2,41.8,21.79
2022-09-20,25.7,17.1,21.0,25.2,17.0,0.0,0.0,0.0,0.0,69,19.2,39.2,18.05
2022-09-21,24.5,18.0,20.9,26.3,18.0,0.0,0.0,0.0,0.0,73,12.9,26.3,13.54
2022-09-22,28.2,17.5,22.5,30.3,19.2,0.0,0.0,0.0,0.0,74,9.7,23.8,17.39
2022-09-23,25.8,18.4,22.0,26.6,18.3,0.0,0.0,0.0,0.0,76,18.9,39.2,9.92
2022-09-24,25.0,15.7,20.1,25.7,15.9,0.0,0.0,0.0,0.0,68,13.9,28.1,19.77
2022-09-25,26.3,16.5,20.9,28.3,16.6,0.0,0.0,0.0,0.0,68,13.2,24.5,18.3
2022-09-26,28.4,17.5,21.9,30.0,18.5,0.3,0.3,0.0,1.0,73,13.7,29.5,16.2
2022-09-27,26.7,20.0,22.7,27.9,21.8,0.0,0.0,0.0,0.0,77,14.8,30.6,12.51
2022-09-28,25.2,19.8,22.1,27.5,21.7,1.4,1.4,0.0,6.0,83,11.5,23.8,7.08
2022-09-29,23.9,19.4,21.5,26.4,21.1,7.7,7.7,0.0,9.0,88,11.0,23.4,5.2
2022-09-30,30.1,21.1,24.9,34.8,24.2,0.0,0.0,0.0,0.0,84,17.4,32.0,15.45
2022-10-01,31.8,23.2,27.1,37.4,27.3,0.0,0.0,0.0,0.0,81,12.9,27.0,18.82
2022-10-02,34.1,23.1,28.3,38.6,26.0,0.0,0.0,0.0,0.0,70,16.2,30.6,18.96
2022-10-03,35.8,24.9,29.7,41.0,28.7,0.0,0.0,0.0,0.0,70,14.4,29.9,18.85
2022-10-04,28.0,19.0,24.0,31.9,16.8,0.0,0.0,0.0,0.0,72,23.6,47.2,6.91
2022-10-05,21.0,15.6,18.5,20.1,14.1,0.1,0.1,0.0,1.0,66,18.2,34.9,7.01
2022-10-06,18.9,15.1,16.5,18.0,14.5,3.8,3.8,0.0,16.0,82,15.3,31.0,4.15
2022-10-07,16.8,13.6,15.1,16.4,12.8,10.0,10.0,0.0,18.0,88,15.1,29.9,3.08
2022-10-08,20.6,14.0,16.4,19.8,13.1,3.3,3.3,0.0,10.0,79,11.3,25.6,8.09
2022-10-09,20.6,14.4,16.7,18.5,10.8,6.0,6.0,0.0,10.0,75,20.5,40.3,9.07
2022-10-10,16.7,10.2,13.5,12.4,6.9,0.0,0.0,0.0,0.0,48,24.1,49.7,19.46
2022-10-11,19.2,7.4,13.9,17.5,4.8,0.0,0.0,0.0,0.0,58,12.3,28.4,17.46
2022-10-12,21.5,12.2,16.3,19.5,10.7,0.0,0.0,0.0,0.0,64,16.3,36.0,14.47
2022-10-13,23.5,12.6,17.5,22.3,11.4,0.0,0.0,0.0,0.0,69,13.5,30.2,15.38
2022-10-14,23.6,13.8,18.4,23.4,13.6,0.3,0.3,0.0,2.0,77,12.2,25.9,12.69
2022-10-15,23.4,13.8,18.3,23.5,13.9,0.0,0.0,0.0,0.0,78,10.5,25.6,17.16
2022-10-16,23.4,16.0,19.3,23.4,16.1,0.0,0.0,0.0,0.0,73,15.3,30.6,9.66
2022-10-17,21.7,13.9,17.4,19.0,10.1,0.5,0.5,0.0,3.0,68,27.3,53.6,14.22
2022-10-18,18.5,10.9,14.3,15.1,7.5,0.0,0.0,0.0,0.0,54,18.4,38.9,15.57
2022-10-19,19.7,9.6,14.1,18.5,7.2,0.0,0.0,0.0,0.0,65,15.0,31.3,17.39
2022-10-20,20.8,11.1,16.0,18.9,8.9,0.0,0.0,0.0,0.0,67,16.5,35.6,15.51
2022-10-21,24.0,11.9,18.3,25.0,11.2,0.0,0.0,0.0,0.0,75,10.1,23.8,16.71
2022-10-22,25.2,15.9,19.8,25.4,17.0,0.1,0.1,0.0,1.0,81,14.0,28.1,12.33
2022-10-23,23.2,13.9,18.6,21.7,12.1,0.1,0.1,0.0,1.0,72,17.2,34.9,13.09
2022-10-24,21.9,11.1,16.3,20.1,9.9,0.0,0.0,0.0,0.0,63,12.5,28.1,16.31
2022-10-25,20.3,12.8,16.1,17.6,10.9,0.0,0.0,0.0,0.0,62,19.2,40.0,14.66
2022-10-26,19.7,14.1,17.2,19.1,13.1,0.3,0.3,0.0,2.0,75,13.1,26.6,3.86
2022-10-27,19.4,16.2,17.6,19.7,16.3,5.2,5.2,0.0,19.0,89,13.0,28.1,3.26
2022-10-28,19.5,15.1,16.8,17.6,14.4,3.2,3.2,0.0,6.0,77,14.0,30.2,4.21
2022-10-29,20.9,12.6,16.1,19.9,11.3,0.0,0.0,0.0,0.0,74,13.3,28.4,14.28
2022-10-30,22.4,12.2,17.0,21.3,11.0,0.0,0.0,0.0,0.0,76,17.0,34.6,9.59
2022-10-31,21.4,14.2,17.3,20.2,13.3,1.1,1.1,0.0,4.0,74,16.6,35.3,9.28
2022-11-01,22.0,13.0,16.9,19.8,11.9,0.0,0.0,0.0,0.0,75,18.8,39.2,10.41
2022-11-02,21.6,12.4,16.2,21.3,11.5,0.0,0.0,0.0,0.0,77,13.9,25.9,13.88
2022-11-03,21.0,11.7,16.3,20.6,10.7,0.1,0.1,0.0,1.0,70,17.6,35.3,9.91
2022-11-04,18.8,10.8,15.3,16.4,8.5,0.0,0.0,0.0,0.0,64,17.7,36.4,6.52
2022-11-05,18.5,8.2,12.8,16.0,6.0,0.0,0.0,0.0,0.0,64,11.5,27.0,13.77
2022-11-06,18.5,10.2,14.1,16.4,8.1,0.0,0.0,0.0,0.0,68,14.8,32.0,13.5
2022-11-07,21.6,11.3,15.9,21.6,10.3,0.0,0.0,0.0,0.0,77,11.6,20.2,14.57
2022-11-08,21.4,12.6,16.7,20.5,12.3,0.0,0.0,0.0,0.0,80,15.3,31.7,14.55
2022-11-09,23.2,13.1,18.2,23.6,12.7,0.0,0.0,0.0,0.0,81,11.9,23.8,11.99
2022-11-10,27.0,14.4,19.8,29.0,14.7,0.0,0.0,0.0,0.0,83,14.4,25.9,13.7
2022-11-11,24.6,18.6,20.7,26.5,20.2,0.7,0.7,0.0,4.0,91,19.3,38.5,7.82
2022-11-12,27.9,18.5,22.5,31.0,20.4,0.1,0.1,0.0,1.0,83,22.4,41.4,13.42
2022-11-13,19.4,12.0,15.4,18.8,10.8,1.5,1.5,0.0,11.0,79,20.6,42.1,2.96
2022-11-14,14.9,9.9,12.1,12.7,8.6,1.5,1.5,0.0,5.0,73,12.0,25.6,4.71
2022-11-15,14.9,7.2,11.2,12.8,5.3,0.2,0.2,0.0,2.0,81,11.7,26.3,7.77
2022-11-16,18.5,6.6,12.6,16.0,4.6,6.2,6.2,0.0,6.0,79,15.6,32.4,10.75
2022-11-17,17.8,14.4,16.2,19.4,13.8,22.3,22.3,0.0,23.0,94,15.9,30.6,2.47
2022-11-18,19.5,15.8,17.2,19.2,15.7,2.9,2.9,0.0,14.0,91,17.6,36.0,4.14
2022-11-19,19.6,15.6,17.5,21.7,15.7,7.9,7.9,0.0,18.0,95,10.2,19.8,3.22
2022-11-20,19.4,11.6,15.5,18.1,10.5,0.4,0.4,0.0,3.0,84,14.3,30.6,9.52
2022-11-21,20.5,8.8,14.6,21.2,7.4,0.3,0.3,0.0,1.0,83,11.5,20.2,13.25
2022-11-22,19.9,14.7,16.7,20.2,13.1,14.8,14.8,0.0,6.0,88,21.5,44.6,5.33
2022-11-23,18.5,12.9,15.3,17.4,12.2,0.2,0.2,0.0,2.0,82,15.9,32.8,8.41
2022-11-24,19.5,11.6,14.9,18.8,10.9,0.0,0.0,0.0,0.0,81,11.4,24.8,10.99
2022-11-25,21.2,13.9,17.0,22.0,13.4,0.0,0.0,0.0,0.0,83,9.7,18.7,9.76
2022-11-26,20.9,13.7,16.4,19.8,13.3,0.0,0.0,0.0,0.0,82,14.2,27.4,10.13
2022-11-27,19.5,13.6,16.3,19.4,12.7,0.9,0.9,0.0,4.0,87,14.0,29.9,5.4
2022-11-28,22.1,15.4,18.2,22.9,15.7,11.9,11.9,0.0,8.0,92,16.2,38.5,5.99
2022-11-29,17.8,7.9,13.5,17.8,3.6,16.9,16.9,0.0,24.0,90,24.3,46.1,2.05
2022-11-30,7.2,2.0,3.1,2.8,-3.1,6.4,5.3,0.77,23.0,82,24.6,49.0,2.55
2022-12-01,3.2,1.2,2.1,-1.3,-3.8,4.9,0.6,3.01,22.0,72,19.5,38.9,2.85
2022-12-02,7.7,1.2,4.6,4.5,-3.0,1.4,0.8,0.42,5.0,64,11.6,20.9,7.49
2022-12-03,7.8,4.8,6.5,5.0,2.3,9.0,9.0,0.0,23.0,95,18.2,33.1,1.77
2022-12-04,10.2,6.8,8.5,7.5,3.1,8.6,8.6,0.0,18.0,89,20.9,40.3,1.75
2022-12-05,8.7,4.6,6.7,5.7,1.4,5.7,5.7,0.0,11.0,84,18.9,37.4,3.25
2022-12-06,12.6,1.9,6.3,10.1,-1.2,0.0,0.0,0.0,0.0,78,9.4,16.9,11.96
2022-12-07,12.8,4.6,8.8,10.0,1.7,0.5,0.5,0.0,3.0,75,13.2,28.1,5.31
2022-12-08,14.1,8.4,10.9,13.5,6.2,0.4,0.4,0.0,3.0,85,9.2,16.6,3.34
2022-12-09,11.9,9.7,10.7,10.1,7.6,6.7,6.7,0.0,16.0,92,14.7,29.9,3.16
2022-12-10,11.7,9.6,10.6,9.0,6.4,0.1,0.1,0.0,1.0,86,18.4,35.6,3.21
2022-12-11,9.4,5.1,7.6,5.6,0.6,0.0,0.0,0.0,0.0,66,19.8,37.8,9.03
2022-12-12,9.4,3.2,6.2,4.8,-0.4,0.0,0.0,0.0,0.0,68,18.3,38.2,6.97
2022-12-13,10.9,0.4,5.3,6.3,-3.2,0.0,0.0,0.0,0.0,63,16.8,35.6,12.61
2022-12-14,7.6,-0.1,3.3,3.5,-4.0,0.0,0.0,0.0,0.0,57,13.4,27.4,12.6
2022-12-15,10.9,-1.6,5.2,7.4,-5.4,0.0,0.0,0.0,0.0,72,11.8,27.0,12.39
2022-12-16,9.2,4.4,7.8,6.6,0.0,6.5,6.5,0.0,16.0,85,21.6,40.7,1.97
2022-12-17,4.2,-1.6,2.0,-0.8,-7.4,0.5,0.5,0.0,3.0,59,32.4,64.8,10.48
2022-12-18,4.6,-5.2,-0.7,-1.1,-10.2,0.0,0.0,0.0,0.0,45,17.6,37.4,12.81
2022-12-19,8.4,-3.2,2.0,4.9,-7.4,0.0,0.0,0.0,0.0,66,11.4,22.0,12.51
2022-12-20,11.6,-1.3,5.4,8.2,-5.3,0.4,0.4,0.0,1.0,77,11.5,25.9,12.07
2022-12-21,11.4,2.2,7.0,5.0,-1.2,1.6,1.6,0.0,5.0,61,26.5,53.6,12.56
2022-12-22,5.3,0.2,3.5,-0.2,-5.8,0.0,0.0,0.0,0.0,53,28.7,57.2,12.55
2022-12-23,4.4,-3.9,0.0,-1.0,-9.0,0.0,0.0,0.0,0.0,43,17.8,35.3,12.76
2022-12-24,4.8,-3.7,0.1,-1.4,-7.9,0.0,0.0,0.0,0.0,57,23.9,49.0,12.75
2022-12-25,5.9,-3.0,0.6,1.4,-7.5,0.0,0.0,0.0,0.0,67,12.8,28.4,12.47
2022-12-26,8.6,-3.0,2.4,5.2,-6.7,0.0,0.0,0.0,0.0,74,13.5,26.3,10.93
2022-12-27,9.0,-2.3,3.4,5.9,-5.7,0.0,0.0,0.0,0.0,72,8.3,18.7,10.81
2022-12-28,6.6,3.2,4.5,3.2,0.3,1.4,1.4,0.0,10.0,78,10.2,25.2,5.12
2022-12-29,5.2,2.2,3.8,2.3,-0.8,3.0,3.0,0.0,14.0,87,7.6,16.6,3.0
2022-12-30,7.1,-0.3,3.6,3.8,-3.6,0.1,0.1,0.0,1.0,76,7.3,18.4,5.06
2022-12-31,9.9,-2.8,2.6,6.9,-6.6,0.0,0.0,0.0,0.0,78,8.7,18.4,12.39
2023-01-01,8.8,-0.7,4.6,5.2,-4.2,0.0,0.0,0.0,0.0,71,8.9,18.4,4.03
2023-01-02,7.5,4.3,5.8,4.4,1.7,2.1,2.1,0.0,11.0,81,10.1,20.9,2.31
2023-01-03,10.4,1.7,5.4,6.9,-1.6,1.4,1.4,0.0,6.0,79,9.3,21.6,9.96
2023-01-04,10.4,-2.0,4.1,6.9,-5.6,0.0,0.0,0.0,0.0,80,15.6,32.0,12.46
2023-01-05,14.1,5.7,9.2,12.7,2.8,0.0,0.0,0.0,0.0,82,10.6,21.2,7.24
2023-01-06,15.4,5.7,9.7,11.2,3.2,0.0,0.0,0.0,0.0,67,16.0,32.4,12.54
2023-01-07,14.6,3.0,8.3,11.9,-0.0,0.0,0.0,0.0,0.0,70,12.5,22.7,12.86
2023-01-08,16.8,4.5,9.7,14.3,0.9,0.0,0.0,0.0,0.0,64,12.4,25.9,13.02
2023-01-09,17.5,4.4,10.5,15.9,1.5,0.0,0.0,0.0,0.0,77,16.8,31.3,12.43
2023-01-10,12.7,2.6,7.7,10.4,-0.1,0.0,0.0,0.0,0.0,79,13.2,26.6,8.75
2023-01-11,15.3,2.0,8.9,13.4,-0.9,0.0,0.0,0.0,0.0,89,16.1,31.0,10.48
2023-01-12,20.2,10.1,14.6,20.5,8.9,2.7,2.7,0.0,3.0,90,12.5,23.8,11.91
2023-01-13,16.8,14.6,15.8,18.3,15.4,44.7,44.7,0.0,18.0,98,8.7,22.0,1.54
2023-01-14,16.0,3.2,9.7,16.4,-1.6,15.2,15.2,0.0,19.0,92,23.9,46.1,1.59
2023-01-15,2.9,-1.4,0.2,-2.2,-7.0,0.5,0.0,0.35,3.0,69,29.5,56.5,2.71
2023-01-16,2.5,-3.5,-0.4,-2.6,-7.9,0.0,0.0,0.0,0.0,54,16.8,36.0,13.43
2023-01-17,6.0,-3.5,1.8,1.7,-7.4,0.0,0.0,0.0,0.0,59,13.2,29.2,13.29
2023-01-18,7.6,-1.3,2.3,2.9,-5.6,0.0,0.0,0.0,0.0,60,15.9,34.6,13.68
2023-01-19,10.1,-1.9,3.2,7.0,-5.5,0.0,0.0,0.0,0.0,65,10.1,19.8,13.62
2023-01-20,10.2,0.1,4.7,6.1,-4.0,0.0,0.0,0.0,0.0,68,14.6,32.0,13.64
2023-01-21,9.8,2.5,6.3,5.3,-1.0,0.6,0.6,0.0,3.0,72,23.5,46.1,11.8
2023-01-22,9.9,6.3,7.5,7.8,3.1,3.0,3.0,0.0,13.0,91,15.3,33.5,3.78
2023-01-23,7.9,4.3,6.3,4.7,-1.1,6.1,6.1,0.0,17.0,93,25.6,47.5,1.44
2023-01-24,3.4,-4.7,-0.4,-2.1,-10.0,0.1,0.1,0.0,1.0,56,33.4,68.0,13.98
2023-01-25,2.2,-8.1,-3.0,-1.4,-12.3,0.0,0.0,0.0,0.0,60,11.9,24.8,14.8
2023-01-26,9.1,-3.2,2.5,4.7,-7.3,0.0,0.0,0.0,0.0,63,17.9,34.6,14.55
2023-01-27,3.5,-1.9,0.7,-2.5,-7.4,0.0,0.0,0.0,0.0,51,26.7,54.7,14.78
2023-01-28,5.2,-4.6,-0.4,-0.3,-9.1,0.0,0.0,0.0,0.0,51,18.3,39.6,15.39
2023-01-29,10.6,-2.8,2.9,5.8,-7.0,0.0,0.0,0.0,0.0,58,14.1,31.3,15.33
2023-01-30,12.4,-2.5,4.5,9.6,-6.5,0.0,0.0,0.0,0.0,63,14.7,27.0,15.37
2023-01-31,17.4,3.0,8.8,15.8,-1.1,0.0,0.0,0.0,0.0,63,12.8,23.4,14.86
2023-02-01,15.6,3.0,8.4,11.9,0.6,0.0,0.0,0.0,0.0,73,20.5,42.5,12.77
2023-02-02,8.4,3.3,5.5,4.7,-0.7,1.1,1.1,0.0,3.0,65,17.6,36.4,6.58
2023-02-03,8.3,1.8,4.9,5.8,-0.9,2.2,2.2,0.0,4.0,81,10.1,20.5,7.26
2023-02-04,9.2,1.1,4.9,5.1,-2.2,0.0,0.0,0.0,0.0,74,13.2,28.8,10.77
2023-02-05,10.4,5.2,7.5,6.7,2.0,3.2,3.2,0.0,11.0,83,18.8,39.6,7.29
2023-02-06,11.2,7.7,9.3,10.5,5.4,7.1,7.1,0.0,16.0,94,10.9,20.9,2.62
2023-02-07,13.2,7.9,9.9,11.0,6.0,1.1,1.1,0.0,8.0,83,12.6,26.6,6.01
2023-02-08,9.1,5.6,7.5,6.6,2.9,3.9,3.9,0.0,11.0,83,14.7,29.5,2.87
2023-02-09,11.4,6.9,9.0,10.7,4.3,18.6,18.6,0.0,19.0,93,18.8,35.3,3.11
2023-02-10,9.7,6.2,8.0,7.0,3.3,1.0,1.0,0.0,5.0,85,19.1,35.3,4.49
2023-02-11,13.3,6.2,9.1,12.2,3.4,6.5,6.5,0.0,9.0,89,14.1,27.0,7.11
2023-02-12,16.5,9.1,12.3,16.2,6.7,9.3,9.3,0.0,13.0,90,16.1,30.2,6.25
2023-02-13,10.4,4.0,7.0,8.5,-0.6,9.9,9.9,0.0,20.0,84,20.9,41.8,2.8
2023-02-14,7.1,2.2,4.4,2.2,-2.5,0.0,0.0,0.0,0.0,61,19.7,37.8,13.12
2023-02-15,8.2,-0.3,4.0,4.5,-4.0,0.0,0.0,0.0,0.0,69,14.9,33.5,15.85
2023-02-16,11.1,-2.1,4.5,9.2,-5.9,0.0,0.0,0.0,0.0,75,14.8,29.9,17.15
2023-02-17,15.4,5.8,9.3,13.8,2.6,0.0,0.0,0.0,0.0,72,12.4,25.9,13.26
2023-02-18,21.3,5.9,13.0,20.9,4.0,0.1,0.1,0.0,1.0,76,18.8,36.4,16.54
2023-02-19,12.9,4.2,10.0,9.2,1.2,0.9,0.9,0.0,5.0,71,18.2,36.0,13.05
2023-02-20,12.1,-0.3,5.6,9.0,-3.8,0.0,0.0,0.0,0.0,66,12.7,27.0,18.02
2023-02-21,8.8,1.1,4.7,5.4,-3.2,0.0,0.0,0.0,0.0,62,18.1,37.1,14.5
2023-02-22,10.5,3.2,6.3,7.5,-0.5,0.0,0.0,0.0,0.0,64,12.0,24.8,12.17
2023-02-23,10.1,3.6,6.5,7.1,0.4,5.2,5.2,0.0,7.0,75,10.1,23.4,8.35
2023-02-24,10.4,3.6,6.0,6.6,0.9,1.9,1.9,0.0,8.0,81,14.8,31.7,7.01
2023-02-25,10.0,0.8,5.6,5.8,-3.6,0.0,0.0,0.0,0.0,68,18.8,40.7,16.91
2023-02-26,9.7,-3.5,3.0,7.1,-7.4,0.0,0.0,0.0,0.0,70,11.5,23.4,18.02
2023-02-27,11.1,-1.1,5.3,8.3,-4.9,0.0,0.0,0.0,0.0,76,16.0,34.9,18.81
2023-02-28,17.4,4.3,10.6,15.7,1.4,0.5,0.5,0.0,3.0,78,13.8,31.3,14.54
2023-03-01,16.5,8.6,11.7,14.4,5.0,0.2,0.2,0.0,1.0,77,15.5,33.5,13.28
2023-03-02,13.9,2.6,8.0,10.9,-0.6,0.0,0.0,0.0,0.0,64,14.3,29.9,19.12
2023-03-03,12.9,3.0,7.6,10.3,-0.1,0.0,0.0,0.0,0.0,71,11.8,26.6,15.39
2023-03-04,18.5,2.4,9.2,18.1,0.1,0.0,0.0,0.0,0.0,75,10.5,20.5,19.35
2023-03-05,20.0,5.3,11.4,18.4,2.9,0.0,0.0,0.0,0.0,71,13.1,24.5,18.96
2023-03-06,22.8,8.2,14.3,20.7,5.4,0.0,0.0,0.0,0.0,57,12.4,27.7,19.75
2023-03-07,24.2,10.4,15.9,22.6,6.8,0.0,0.0,0.0,0.0,50,13.1,29.5,19.03
2023-03-08,22.0,13.2,16.7,20.8,10.7,1.3,1.3,0.0,4.0,67,14.3,25.2,9.45
2023-03-09,24.5,13.2,17.8,23.9,13.0,0.1,0.1,0.0,1.0,69,11.1,26.3,19.23
2023-03-10,26.1,11.4,18.1,24.8,10.2,0.0,0.0,0.0,0.0,58,16.7,31.0,20.04
2023-03-11,25.4,13.9,18.7,23.5,11.6,1.3,1.3,0.0,3.0,53,14.5,27.7,14.65
2023-03-12,16.0,6.3,12.1,15.8,2.6,2.7,2.7,0.0,8.0,70,25.7,51.5,6.75
2023-03-13,13.4,4.6,8.4,11.0,1.7,0.0,0.0,0.0,0.0,55,15.1,33.8,20.6
2023-03-14,22.4,5.6,13.1,19.1,2.5,0.0,0.0,0.0,0.0,56,16.1,34.6,21.14
